city,city_name,date,nws_settlement_temp,station_id,kalshi_station,source,note
HOU,Houston (Bush Intercontinental),2022-01-27,64,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-01-28,60,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-01-29,63,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-01-30,69,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-01-31,63,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-01,67,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-02,71,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-03,48,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-04,33,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-05,53,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-06,60,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-07,64,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-08,65,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-09,71,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-10,72,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-11,74,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-12,60,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-13,61,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-14,69,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-15,72,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-16,78,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-17,80,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-18,58,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-19,67,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-20,66,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-21,83,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-22,78,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-23,64,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-24,47,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-25,46,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-26,43,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-27,62,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-02-28,68,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-01,73,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-02,74,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-03,77,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-04,76,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-05,82,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-06,82,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-07,73,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-08,51,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-09,60,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-10,74,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-11,69,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-12,59,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-13,64,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-14,77,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-15,74,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-16,79,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-17,77,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-18,72,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-19,77,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-20,75,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-21,74,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-22,73,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-23,69,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-24,69,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-25,84,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-26,86,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-27,86,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-28,83,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-29,82,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-30,83,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-03-31,78,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-01,79,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-02,85,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-03,82,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-04,76,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-05,90,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-06,82,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-07,76,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-08,77,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-09,84,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-10,81,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-11,82,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-12,82,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-13,82,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-14,83,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-15,82,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-16,83,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-17,89,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-18,80,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-19,76,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-20,84,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-21,85,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-22,84,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-23,84,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-24,87,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-25,85,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-26,79,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-27,81,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-28,83,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-29,86,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-04-30,89,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-01,87,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-02,88,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-03,87,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-04,87,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-05,88,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-06,89,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-07,93,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-08,93,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-09,92,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-10,89,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-11,89,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-12,90,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-13,91,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-14,91,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-15,93,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-16,94,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-17,94,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-18,95,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-19,93,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-20,92,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-21,93,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-22,84,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-23,81,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-24,80,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-25,83,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-26,93,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-27,95,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-28,94,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-29,92,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-30,92,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-05-31,92,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-01,92,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-02,95,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-03,90,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-04,91,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-05,94,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-06,93,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-07,96,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-08,97,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-09,97,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-10,99,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-11,98,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-12,99,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-13,99,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-14,96,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-15,98,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-16,99,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-17,97,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-18,99,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-19,100,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-20,102,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-21,98,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-22,98,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-23,101,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-24,99,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-25,101,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-26,102,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-27,99,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-28,97,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-29,98,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-06-30,82,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-07-01,86,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-07-02,96,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-07-03,99,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-07-04,97,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-07-05,100,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-07-06,96,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-07-07,98,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-07-08,102,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-07-09,101,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-07-10,105,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-07-11,103,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-07-12,102,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
HOU,Houston (Bush Intercontinental),2022-07-13,102,GHCND:USW00012960,George Bush Intercontinental,NOAA_CDO_GHCND,Official NOAA station data - exact Kalshi settlement
