city,city_name,date,nws_settlement_temp,source,note
MIA,Miami (International Airport),2021-10-26,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-10-27,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-10-28,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-10-29,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-10-30,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-10-31,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-01,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-02,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-03,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-04,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-05,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-06,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-07,74,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-08,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-09,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-10,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-11,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-12,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-13,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-14,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-15,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-16,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-17,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-18,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-19,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-20,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-21,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-22,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-23,70,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-24,74,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-25,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-26,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-27,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-28,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-29,73,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-11-30,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-01,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-02,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-03,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-04,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-05,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-06,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-07,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-08,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-09,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-10,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-11,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-12,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-13,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-14,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-15,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-16,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-17,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-18,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-19,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-20,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-21,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-22,72,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-23,72,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-24,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-25,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-26,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-27,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-28,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-29,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-30,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2021-12-31,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-01,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-02,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-03,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-04,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-05,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-06,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-07,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-08,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-09,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-10,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-11,73,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-12,74,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-13,75,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-14,72,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-15,74,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-16,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-17,72,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-18,66,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-19,74,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-20,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-21,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-22,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-23,70,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-24,63,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-25,73,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-26,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-27,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-28,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-29,65,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-30,60,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-01-31,69,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-01,74,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-02,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-03,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-04,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-05,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-06,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-07,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-08,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-09,68,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-10,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-11,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-12,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-13,72,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-14,68,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-15,73,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-16,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-17,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-18,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-19,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-20,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-21,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-22,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-23,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-24,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-25,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-26,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-27,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-02-28,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-01,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-02,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-03,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-04,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-05,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-06,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-07,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-08,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-09,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-10,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-11,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-12,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-13,74,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-14,77,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-15,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-16,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-17,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-18,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-19,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-20,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-21,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-22,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-23,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-24,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-25,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-26,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-27,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-28,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-29,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-30,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-03-31,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-01,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-02,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-03,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-04,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-05,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-06,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-07,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-08,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-09,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-10,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-11,78,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-12,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-13,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-14,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-15,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-16,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-17,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-18,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-19,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-20,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-21,79,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-22,81,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-23,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-24,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-25,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-26,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-27,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-28,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-29,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-04-30,80,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-01,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-02,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-03,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-04,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-05,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-06,91,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-07,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-08,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-09,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-10,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-11,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-12,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-13,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-14,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-15,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-16,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-17,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-18,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-19,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-20,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-21,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-22,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-23,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-24,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-25,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-26,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-27,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-28,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-29,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-30,84,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-05-31,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-01,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-02,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-03,76,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-04,82,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-05,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-06,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-07,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-08,83,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-09,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-10,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-11,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-12,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-13,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-14,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-15,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-16,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-17,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-18,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-19,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-20,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-21,86,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-22,85,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-23,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-24,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-25,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-26,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-27,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-28,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-29,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-06-30,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-07-01,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-07-02,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-07-03,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-07-04,89,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-07-05,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-07-06,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-07-07,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-07-08,87,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-07-09,88,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
MIA,Miami (International Airport),2022-07-10,90,open_meteo_proxy,Proxy for NWS CLI - may differ by 1-2F
